ekis_id;short_name;lng;lat;main;fulltext;okrug
13840;ГБОУ Школа № 402 имени Алии Молдагуловой;37.82947511963261;55.7210974049123;False;город Москва, улица Молдагуловой, дом 13А;Восточный
13840;ГБОУ Школа № 402 имени Алии Молдагуловой;37.8314902650984;55.726313807892105;False;город Москва, Вешняковская улица, дом 25А;Восточный
13840;ГБОУ Школа № 402 имени Алии Молдагуловой;37.830246698064606;55.72212762067701;False;город Москва, улица Молдагуловой, дом 13Б;Восточный
13840;ГБОУ Школа № 402 имени Алии Молдагуловой;37.832117440819104;55.7269538340032;False;город Москва, Косинская улица, дом 4А;Восточный
13840;ГБОУ Школа № 402 имени Алии Молдагуловой;37.8348012696561;55.7244036388353;True;город Москва, Косинская улица, дом 10А;Восточный
12851;ГБОУ Школа № 438;37.7219314034883;55.618339050772896;False;город Москва, улица Генерала Белова, дом 19, корпус 3;Южный
12851;ГБОУ Школа № 438;37.7256250133087;55.6177453783044;False;город Москва, Борисовский проезд, дом 36, корпус 5;Южный
12851;ГБОУ Школа № 438;37.7241885824551;55.618828936331504;False;город Москва, Борисовский проезд, дом 36, корпус 6;Южный
12851;ГБОУ Школа № 438;37.7229781957667;55.61730536042089;False;город Москва, улица Генерала Белова, дом 21, корпус 3;Южный
12851;ГБОУ Школа № 438;37.724225483527896;55.616430933694296;True;город Москва, Борисовский проезд, дом 40, корпус 3;Южный
13335;ГБОУ Школа № 484 имени дважды Героя Советского Союза В.И. Попкова;37.746944286180295;55.703259545979606;False;город Москва, Волжский бульвар, дом 34, корпус 1;Юго-Восточный
13335;ГБОУ Школа № 484 имени дважды Героя Советского Союза В.И. Попкова;37.742151035293105;55.7060940740765;True;город Москва, 11-я улица Текстильщиков, дом 6;Юго-Восточный
12681;ГБОУ Школа № 1212;37.525787446262704;55.6058676847913;False;город Москва, Вильнюсская улица, дом 3, корпус 2;Юго-Западный
12681;ГБОУ Школа № 1212;37.52847114052821;55.603906223986904;False;город Москва, Новоясеневский проспект, дом 24, корпус 3;Юго-Западный
12681;ГБОУ Школа № 1212;37.5117122305174;55.60018095021921;False;город Москва, проезд Одоевского, дом 9, корпус 1;Юго-Западный
12681;ГБОУ Школа № 1212;37.52694027088821;55.6016433382419;False;город Москва, Голубинская улица, дом 21, корпус 3;Юго-Западный
12681;ГБОУ Школа № 1212;37.523003655084096;55.6017540352744;False;город Москва, Вильнюсская улица, дом 7, корпус 4;Юго-Западный
12681;ГБОУ Школа № 1212;37.527100515619395;55.605575149052;False;город Москва, Новоясеневский проспект, дом 22, корпус 2;Юго-Западный
12681;ГБОУ Школа № 1212;37.5177025037787;55.5992429510097;False;город Москва, Вильнюсская улица, дом 12;Юго-Западный
12681;ГБОУ Школа № 1212;37.524363816816;55.601464222775405;False;город Москва, Вильнюсская улица, дом 7, корпус 3;Юго-Западный
12681;ГБОУ Школа № 1212;37.5169029660277;55.5981016507471;True;город Москва, Вильнюсская улица, дом 14;Юго-Западный
13671;ГБОУ Школа № 1507;37.5116178298842;55.631754980026905;False;город Москва, Профсоюзная улица, дом 130Б;Юго-Западный
13671;ГБОУ Школа № 1507;37.5067881792345;55.6277233178466;False;город Москва, Профсоюзная улица, дом 140Б;Юго-Западный
13671;ГБОУ Школа № 1507;37.5131098803884;55.63119520334421;False;город Москва, Профсоюзная улица, дом 130А;Юго-Западный
13671;ГБОУ Школа № 1507;37.5020854066676;55.6236617882166;False;город Москва, Профсоюзная улица, дом 152Б;Юго-Западный
13671;ГБОУ Школа № 1507;37.509352235090006;55.6329082736095;False;город Москва, улица Островитянова, дом 18, корпус 5;Юго-Западный
13671;ГБОУ Школа № 1507;37.5037193438767;55.62309187129561;False;город Москва, Профсоюзная улица, дом 152А;Юго-Западный
13671;ГБОУ Школа № 1507;37.5039217798203;55.6270018464006;False;город Москва, Профсоюзная улица, дом 142, корпус 5;Юго-Западный
13671;ГБОУ Школа № 1507;37.508383067497896;55.6271455976571;False;город Москва, Профсоюзная улица, дом 140А;Юго-Западный
13671;ГБОУ Школа № 1507;37.506998785696;55.6308009327701;True;город Москва, Профсоюзная улица, дом 132, корпус 9;Юго-Западный
7484;"СОШ ""Виктория-2000""";37.5767964585203;55.7167999892574;True;город Москва, улица Хамовнический Вал, дом 4;Центральный
13934;ГБОУ Школа № 460;37.7694197795524;55.67879049661581;False;город Москва, Тихорецкий бульвар, дом 10;Юго-Восточный
13934;ГБОУ Школа № 460;37.810448823344004;55.674765951559706;False;город Москва, улица Степана Шутова, дом 8, корпус 3, строение 3;Юго-Восточный
13934;ГБОУ Школа № 460;37.76762616880671;55.670022012524605;False;город Москва, Цимлянская улица, дом 26;Юго-Восточный
13934;ГБОУ Школа № 460;37.76941034778178;55.6733839835379;False;город Москва, Белореченская улица, дом 9;Юго-Восточный
13934;ГБОУ Школа № 460;37.7688950627343;55.671462193002604;False;город Москва, Белореченская улица, дом 23А;Юго-Восточный
13934;ГБОУ Школа № 460;37.770797164190995;55.6775585312696;False;город Москва, Краснодарская улица, дом 61;Юго-Восточный
13934;ГБОУ Школа № 460;37.80785090369329;55.6751950665182;False;город Москва, улица Головачёва, дом 5, корпус 3;Юго-Восточный
13934;ГБОУ Школа № 460;37.77089225619621;55.67153768226071;False;город Москва, Цимлянская улица, дом 18;Юго-Восточный
13934;ГБОУ Школа № 460;37.7670958520665;55.6795579501689;False;город Москва, Совхозная улица, дом 16, корпус 2;Юго-Восточный
